\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2023-03-24 08:00:33,,,,,,,,,,,,,,
\\For 2023,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2023-02-23,1,15938,570,1442,1054,946,5562,1105,132,2986,475,1588,15860,-78
2023-02-23,2,15640,606,1446,1023,910,5324,1079,132,2907,480,1604,15511,-129
2023-02-23,3,15501,641,1428,1021,905,5210,1068,131,2891,498,1617,15411,-90
2023-02-23,4,15491,644,1425,1037,915,5163,1069,135,2909,513,1640,15451,-40
2023-02-23,5,15667,639,1420,1071,938,5217,1084,132,2925,522,1685,15634,-33
2023-02-23,6,16153,643,1426,1096,988,5388,1126,137,3016,541,1769,16131,-22
2023-02-23,7,17111,640,1460,1190,1057,5769,1223,142,3203,558,1910,17151,41
2023-02-23,8,18079,628,1546,1256,1097,6174,1299,151,3414,569,2051,18187,109
2023-02-23,9,18949,625,1587,1300,1115,6464,1339,160,3541,589,2116,18837,-111
2023-02-23,10,19222,594,1572,1294,1112,6661,1348,162,3648,598,2148,19138,-84
2023-02-23,11,19345,574,1575,1292,1086,6804,1359,167,3653,608,2165,19284,-61
2023-02-23,12,19316,554,1552,1304,1061,6911,1363,166,3662,612,2038,19225,-91
2023-02-23,13,19275,566,1564,1299,1055,6949,1335,166,3660,618,2084,19296,21
2023-02-23,14,19231,578,1565,1281,1085,6919,1305,164,3668,613,2093,19272,40
2023-02-23,15,19160,579,1572,1231,1131,6860,1294,167,3671,616,2108,19229,69
2023-02-23,16,18962,588,1589,1274,1193,6858,1329,166,3680,616,1898,19190,229
2023-02-23,17,19106,624,1603,1339,1283,6919,1365,166,3735,623,1897,19552,446
2023-02-23,18,19917,649,1609,1407,1383,6990,1422,166,3775,616,2011,20027,110
2023-02-23,19,19959,662,1630,1402,1367,7058,1447,162,3782,613,1961,20084,126
2023-02-23,20,19439,705,1617,1349,1316,6934,1436,160,3771,599,1902,19789,350
2023-02-23,21,19173,711,1571,1308,1314,6763,1402,158,3693,581,1845,19347,174
2023-02-23,22,18458,662,1560,1249,1268,6496,1326,156,3512,557,1753,18538,80
2023-02-23,23,17322,632,1543,1174,1196,6120,1230,152,3290,528,1628,17492,170
2023-02-23,24,16497,682,1517,1113,1146,5764,1138,147,3121,500,1548,16675,178
2023-02-24,1,15908,674,1488,1044,1111,5452,1082,151,2973,471,1544,15990,82
2023-02-24,2,15556,665,1475,1013,1080,5221,1051,146,2901,487,1557,15597,42
2023-02-24,3,15388,665,1485,1018,1080,5119,1045,144,2859,506,1591,15511,123
2023-02-24,4,15501,664,1527,1014,1049,5107,1051,146,2852,514,1623,15546,45
2023-02-24,5,15671,662,1513,1044,1043,5177,1081,146,2888,529,1696,15780,109
2023-02-24,6,16166,663,1463,1090,1117,5399,1136,145,3018,545,1787,16362,196
2023-02-24,7,17483,665,1488,1198,1166,5843,1246,149,3229,581,1967,17533,50
2023-02-24,8,18728,656,1551,1283,1234,6292,1336,160,3456,604,2122,18694,-34
2023-02-24,9,19074,667,1581,1313,1205,6487,1338,166,3479,595,2132,18962,-112
2023-02-24,10,18678,647,1560,1273,1105,6590,1293,168,3445,581,1984,18645,-32
2023-02-24,11,18021,623,1524,1257,974,6668,1232,165,3434,578,1748,18202,181
2023-02-24,12,17701,608,1481,1219,857,6768,1163,163,3409,569,1683,17919,218
2023-02-24,13,17420,588,1467,1170,781,6745,1115,163,3399,567,1668,17661,241
2023-02-24,14,17189,564,1428,1143,748,6718,1101,163,3393,544,1644,17444,256
2023-02-24,15,17141,543,1403,1148,754,6677,1113,163,3349,552,1671,17373,232
2023-02-24,16,17377,542,1396,1150,890,6644,1158,163,3332,533,1764,17572,194
2023-02-24,17,18240,541,1459,1205,1016,6673,1264,163,3451,558,1950,18280,39
2023-02-24,18,19188,561,1534,1287,1245,6783,1392,164,3587,576,2073,19203,15
2023-02-24,19,19853,577,1571,1322,1332,6974,1475,163,3671,611,2088,19784,-69
2023-02-24,20,19625,629,1590,1305,1313,6942,1482,161,3670,593,2060,19744,119
2023-02-24,21,19244,642,1554,1258,1296,6827,1458,163,3629,584,2001,19413,170
2023-02-24,22,18742,641,1522,1238,1281,6618,1403,162,3521,571,1899,18856,114
2023-02-24,23,17907,649,1518,1181,1255,6282,1316,160,3349,558,1784,18052,145
2023-02-24,24,16970,652,1505,1130,1221,5895,1235,157,3140,523,1696,17154,184
2023-02-25,1,16399,646,1479,1082,1200,5565,1176,152,2977,489,1693,16459,61
2023-02-25,2,15953,628,1478,1070,1187,5355,1139,150,2866,473,1685,16032,78
2023-02-25,3,15581,616,1477,1059,1193,5214,1120,152,2840,468,1688,15827,246
2023-02-25,4,15607,616,1416,1052,1200,5150,1111,153,2824,470,1708,15700,93
2023-02-25,5,15778,613,1391,1036,1217,5123,1112,153,2838,477,1744,15706,-73
2023-02-25,6,15677,608,1361,1064,1242,5184,1126,151,2879,480,1795,15889,212
2023-02-25,7,16222,625,1416,1107,1292,5344,1181,153,2990,507,1891,16506,284
2023-02-25,8,16892,636,1465,1151,1344,5575,1249,157,3104,532,1984,17197,305
2023-02-25,9,17555,637,1502,1185,1345,5868,1308,161,3243,561,2048,17857,301
2023-02-25,10,18188,635,1516,1197,1290,6146,1335,162,3317,571,2106,18274,87
2023-02-25,11,18341,629,1520,1197,1228,6319,1330,165,3324,588,1995,18295,-46
2023-02-25,12,17915,618,1458,1208,1252,6413,1309,165,3298,572,1788,18081,166
2023-02-25,13,17762,612,1455,1206,1273,6441,1221,162,3288,577,1739,17974,213
2023-02-25,14,17376,605,1430,1198,1271,6294,1138,161,3217,584,1611,17509,133
2023-02-25,15,16905,616,1414,1194,1262,6147,1136,162,3112,566,1582,17191,286
2023-02-25,16,16823,612,1402,1200,1275,6120,1183,164,3084,559,1654,17252,429
2023-02-25,17,17498,621,1436,1222,1325,6204,1272,168,3182,575,1831,17836,338
2023-02-25,18,18430,639,1468,1270,1401,6370,1355,168,3312,596,1963,18542,112
2023-02-25,19,18759,658,1484,1313,1439,6521,1391,166,3361,610,1943,18885,125
2023-02-25,20,18324,671,1497,1285,1404,6398,1357,160,3320,585,1877,18554,230
2023-02-25,21,17949,672,1500,1255,1356,6246,1305,158,3248,566,1801,18108,159
2023-02-25,22,17129,663,1453,1210,1293,6002,1236,153,3148,538,1702,17398,269
2023-02-25,23,16300,663,1437,1149,1233,5791,1154,150,3022,515,1578,16692,392
2023-02-25,24,15321,632,1382,1090,1184,5478,1067,138,2857,500,1506,15835,514
2023-02-26,1,15205,628,1374,1049,1152,5229,1025,136,2750,492,1509,15343,139
2023-02-26,2,14792,621,1320,1021,1127,5033,986,135,2648,472,1504,14868,76
2023-02-26,3,14230,620,1345,1008,1122,4864,959,131,2587,446,1498,14579,349
2023-02-26,4,14066,621,1335,1011,1120,4761,939,130,2557,459,1521,14453,387
2023-02-26,5,14242,621,1341,1016,1114,4734,934,130,2532,456,1576,14454,212
2023-02-26,6,14720,620,1342,1024,1140,4775,948,130,2553,464,1643,14639,-81
2023-02-26,7,15225,629,1358,1058,1142,4875,982,135,2636,466,1761,15042,-182
2023-02-26,8,15507,653,1378,1097,1172,4994,1040,143,2707,493,1843,15520,12
2023-02-26,9,15903,656,1402,1142,1233,5201,1067,144,2794,503,1793,15935,33
2023-02-26,10,15994,627,1370,1167,1243,5376,1069,148,2806,503,1615,15926,-69
2023-02-26,11,15604,610,1359,1179,1151,5543,1070,147,2818,477,1364,15718,115
2023-02-26,12,15562,611,1310,1174,1116,5714,1035,146,2838,496,1319,15760,198
2023-02-26,13,15311,598,1312,1137,1007,5772,1010,144,2802,484,1295,15562,250
2023-02-26,14,15096,590,1320,1091,959,5727,1007,141,2799,528,1266,15427,331
2023-02-26,15,15049,580,1351,1061,944,5702,1021,145,2798,549,1279,15429,380
2023-02-26,16,15296,535,1353,1074,1022,5731,1068,148,2854,535,1346,15667,371
2023-02-26,17,16093,514,1399,1128,1158,5831,1170,154,3001,551,1529,16436,342
2023-02-26,18,17317,533,1427,1196,1286,6058,1279,160,3178,540,1815,17471,153
2023-02-26,19,18148,549,1461,1236,1316,6300,1335,159,3393,571,1867,18187,39
2023-02-26,20,18064,570,1454,1214,1281,6314,1312,157,3360,561,1860,18082,19
2023-02-26,21,17610,575,1447,1177,1224,6190,1265,156,3308,560,1807,17709,100
2023-02-26,22,17033,577,1431,1119,1130,5989,1200,155,3240,536,1724,17101,68
2023-02-26,23,16034,571,1390,1049,1044,5693,1112,153,3004,515,1636,16166,133
2023-02-26,24,15074,591,1404,989,980,5365,1037,150,2836,464,1579,15396,322
2023-02-27,1,14950,590,1378,946,947,5102,1000,150,2805,484,1614,15015,65
2023-02-27,2,14867,584,1355,929,971,4932,984,150,2724,481,1629,14740,-127
2023-02-27,3,14597,580,1364,918,965,4850,981,151,2738,484,1644,14676,79
2023-02-27,4,14536,579,1381,921,996,4837,986,150,2801,496,1660,14808,272
2023-02-27,5,14693,575,1382,965,1030,4926,1009,152,2774,519,1711,15043,350
2023-02-27,6,15408,580,1351,1018,1100,5168,1064,152,2915,560,1791,15700,292
2023-02-27,7,16707,591,1419,1127,1187,5636,1175,151,3104,542,1925,16857,150
2023-02-27,8,17815,620,1411,1221,1231,6087,1252,153,3397,573,2044,17988,173
2023-02-27,9,17801,628,1401,1188,1108,6316,1195,153,3393,564,2046,17991,191
2023-02-27,10,17459,624,1375,1155,936,6380,1071,150,3363,540,2061,17657,197
2023-02-27,11,17298,615,1354,1120,827,6487,1069,149,3415,557,2075,17668,370
2023-02-27,12,17609,610,1327,1102,799,6623,1137,146,3358,571,2120,17792,182
2023-02-27,13,17943,607,1348,1063,841,6677,1163,144,3384,582,2176,17985,42
2023-02-27,14,18293,602,1341,1109,928,6697,1186,144,3430,570,2245,18254,-40
2023-02-27,15,18520,604,1376,1121,1002,6702,1222,145,3423,580,2246,18421,-99
2023-02-27,16,18667,608,1381,1167,1093,6757,1245,147,3482,603,2230,18712,45
2023-02-27,17,19005,611,1418,1217,1200,6873,1313,150,3557,594,2236,19169,164
2023-02-27,18,19514,620,1443,1283,1281,7013,1393,150,3672,613,2139,19606,92
2023-02-27,19,19568,621,1458,1296,1287,7084,1430,149,3656,599,2035,19616,48
2023-02-27,20,19354,660,1483,1272,1266,7015,1418,145,3654,591,1992,19494,140
2023-02-27,21,19125,660,1444,1224,1215,6811,1378,147,3594,581,1952,19004,-121
2023-02-27,22,18422,656,1464,1167,1152,6494,1301,150,3449,563,1872,18267,-155
2023-02-27,23,17518,645,1438,1104,1090,6114,1211,151,3289,521,1752,17314,-203
2023-02-27,24,16520,633,1433,1054,1021,5705,1133,146,3045,498,1657,16325,-195
2023-02-28,1,15898,623,1409,1019,982,5392,1092,150,2977,450,1661,15756,-142
2023-02-28,2,15482,601,1389,1005,974,5189,1060,151,2899,439,1674,15381,-101
2023-02-28,3,15231,560,1371,981,968,5058,1034,153,2863,454,1664,15106,-125
2023-02-28,4,15115,601,1360,986,958,5027,1036,153,2813,455,1652,15040,-75
2023-02-28,5,15223,597,1372,1010,978,5022,1066,153,2904,499,1678,15280,57
2023-02-28,6,15687,599,1392,1058,1073,5186,1104,153,2917,510,1745,15736,49
2023-02-28,7,16764,603,1451,1143,1120,5614,1201,145,3093,516,1920,16806,42
2023-02-28,8,17705,601,1462,1214,1159,6123,1279,146,3247,512,2092,17835,129
2023-02-28,9,18045,611,1469,1233,1177,6336,1277,149,3324,583,2133,18291,246
2023-02-28,10,18282,592,1428,1240,1224,6461,1264,146,3384,566,2122,18429,147
2023-02-28,11,18392,568,1402,1242,1193,6535,1224,139,3421,590,2133,18448,56
2023-02-28,12,18413,559,1397,1235,1165,6581,1186,151,3448,573,2166,18461,48
2023-02-28,13,18464,542,1441,1235,1157,6656,1198,156,3393,575,2164,18517,54
2023-02-28,14,18740,528,1439,1201,1150,6655,1185,157,3413,580,2070,18378,-362
2023-02-28,15,17990,522,1422,1186,1132,6563,1162,152,3368,551,1802,17859,-131
2023-02-28,16,17479,525,1350,1179,1111,6494,1182,151,3336,538,1634,17499,20
2023-02-28,17,17775,534,1338,1200,1109,6531,1224,159,3309,548,1740,17691,-85
2023-02-28,18,18590,552,1380,1256,1167,6627,1277,161,3436,576,2016,18447,-143
2023-02-28,19,18824,572,1408,1246,1188,6719,1293,159,3520,589,2039,18734,-90
2023-02-28,20,18523,623,1426,1226,1165,6662,1295,153,3581,557,1990,18678,155
2023-02-28,21,18140,635,1418,1187,1140,6516,1267,151,3527,559,1912,18312,172
2023-02-28,22,17540,634,1377,1122,1084,6311,1190,148,3455,545,1816,17682,142
2023-02-28,23,16487,639,1354,1046,1005,5948,1096,139,3236,552,1691,16706,219
2023-02-28,24,15683,629,1352,987,963,5567,1008,138,3059,552,1597,15852,169
2023-03-01,1,15210,622,1323,939,924,5236,967,138,2908,493,1631,15180,-30
2023-03-01,2,14926,615,1306,927,888,5058,944,141,2887,465,1650,14882,-44
2023-03-01,3,14658,614,1291,901,883,4950,928,143,2812,460,1658,14641,-17
2023-03-01,4,14365,599,1296,877,865,4909,926,146,2787,461,1648,14514,149
2023-03-01,5,14575,532,1326,918,932,4971,955,148,2829,504,1716,14831,255
2023-03-01,6,15563,519,1324,979,1018,5176,1001,144,2937,499,1831,15430,-133
2023-03-01,7,16488,518,1368,1064,1090,5632,1089,147,3165,546,1954,16573,85
2023-03-01,8,17649,541,1417,1141,1176,6082,1158,153,3369,571,2088,17695,46
2023-03-01,9,17622,554,1406,1128,1167,6306,1155,158,3401,572,2061,17909,287
2023-03-01,10,17572,548,1369,1113,1145,6431,1129,154,3440,571,1889,17789,217
2023-03-01,11,17346,536,1294,1114,1094,6539,1097,152,3415,580,1653,17472,126
2023-03-01,12,17209,517,1261,1098,1035,6634,1050,145,3380,573,1538,17233,23
2023-03-01,13,17072,509,1247,1075,992,6632,1032,144,3283,558,1530,17002,-70
2023-03-01,14,16907,502,1247,1064,1022,6618,1013,147,3229,539,1500,16880,-27
2023-03-01,15,16835,497,1247,1068,1023,6507,1054,149,3223,528,1509,16805,-30
2023-03-01,16,16921,492,1263,1080,1123,6435,1089,148,3233,515,1573,16950,29
2023-03-01,17,17452,510,1313,1147,1215,6514,1129,148,3305,537,1699,17517,65
2023-03-01,18,18183,531,1297,1184,1275,6588,1208,152,3461,567,1905,18169,-14
2023-03-01,19,18695,548,1321,1212,1278,6729,1277,153,3589,575,1956,18639,-56
2023-03-01,20,18476,571,1339,1177,1265,6700,1280,152,3579,566,1945,18575,99
2023-03-01,21,18086,575,1350,1147,1215,6549,1256,151,3550,560,1881,18233,147
2023-03-01,22,17307,574,1298,1119,1135,6288,1192,199,3432,515,1784,17536,228
2023-03-01,23,16645,562,1290,1035,1055,5930,1098,200,3213,534,1703,16619,-26
2023-03-01,24,15848,548,1279,966,986,5578,1014,195,3051,513,1623,15752,-96
2023-03-02,1,15281,541,1269,913,932,5266,963,192,2937,493,1633,15138,-143
2023-03-02,2,14887,536,1267,891,925,5062,931,195,2809,494,1650,14759,-128
2023-03-02,3,14518,535,1268,872,898,4921,910,197,2784,471,1672,14528,10
2023-03-02,4,14439,530,1282,879,921,4840,903,199,2778,486,1712,14530,91
2023-03-02,5,14595,534,1289,896,942,4887,920,199,2803,491,1772,14734,139
2023-03-02,6,15185,541,1284,948,1005,5094,962,201,2931,501,1837,15304,119
2023-03-02,7,16225,548,1304,1036,1099,5542,1062,204,3150,543,1975,16464,239
2023-03-02,8,17482,576,1361,1129,1150,5989,1141,212,3386,587,2113,17644,162
2023-03-02,9,17881,577,1373,1129,1161,6188,1139,212,3412,573,2128,17892,12
2023-03-02,10,17732,544,1343,1132,1119,6278,1091,210,3369,566,2103,17753,21
2023-03-02,11,17281,516,1311,1125,1040,6263,1081,206,3242,550,2036,17370,89
2023-03-02,12,16863,490,1239,1131,1019,6265,1045,204,3233,558,1935,17118,255
2023-03-02,13,17035,485,1209,1105,982,6288,1010,202,3198,534,2037,17050,15
2023-03-02,14,16762,472,1206,1080,956,6282,1006,203,3191,512,1988,16895,133
2023-03-02,15,16550,472,1226,1056,915,6241,977,203,3188,498,1941,16716,166
2023-03-02,16,16709,479,1264,1055,972,6245,966,205,3168,517,2000,16871,162
2023-03-02,17,17189,498,1325,1108,1045,6284,1053,206,3296,526,2064,17407,218
2023-03-02,18,17645,517,1355,1159,1139,6372,1178,207,3432,544,2026,17930,285
2023-03-02,19,18424,526,1382,1164,1197,6556,1273,205,3566,582,2004,18457,33
2023-03-02,20,18688,513,1410,1160,1218,6569,1288,205,3608,581,1964,18517,-171
2023-03-02,21,18068,503,1410,1132,1173,6459,1269,204,3544,589,1900,18182,115
2023-03-02,22,17403,493,1373,1100,1112,6259,1208,203,3437,568,1815,17569,167
2023-03-02,23,16662,485,1356,1045,1039,5933,1120,201,3268,550,1724,16721,59
2023-03-02,24,15747,474,1322,989,988,5542,1039,198,3079,520,1632,15785,37
2023-03-03,1,15056,460,1296,942,953,5257,973,196,2953,498,1635,15163,107
2023-03-03,2,14733,463,1283,925,921,5077,939,194,2893,493,1661,14848,114
2023-03-03,3,14686,471,1330,928,938,4971,958,193,2823,510,1696,14817,131
2023-03-03,4,14846,470,1328,941,952,4932,956,193,2825,478,1749,14823,-23
2023-03-03,5,14923,470,1347,965,994,4977,974,192,2848,469,1794,15030,107
2023-03-03,6,15406,489,1393,1026,1057,5176,1022,192,2913,490,1867,15625,220
2023-03-03,7,16437,469,1456,1129,1146,5601,1110,195,3111,504,1974,16695,258
2023-03-03,8,17305,484,1477,1159,1091,6038,1161,200,3362,564,2100,17636,331
2023-03-03,9,8793,489,1453,1121,905,6277,1123,198,3450,572,2111,17699,8906
2023-03-03,10,17181,499,1423,1078,774,6410,1028,196,3434,553,2096,17492,312
2023-03-03,11,17044,530,1391,1068,706,6508,974,203,3361,545,2116,17402,358
2023-03-03,12,17115,513,1327,1043,702,6587,979,201,3368,555,2086,17362,247
2023-03-03,13,16876,494,1320,1029,712,6549,937,193,3319,547,2040,17140,264
2023-03-03,14,16832,483,1335,1021,732,6494,1010,191,3369,549,2042,17226,393
2023-03-03,15,16890,470,1283,1002,850,6412,1018,188,3361,558,2044,17185,295
2023-03-03,16,17335,470,1322,1078,979,6409,1060,191,3327,543,2041,17422,86
2023-03-03,17,17812,474,1368,1141,1091,6465,1147,194,3430,560,2058,17927,116
2023-03-03,18,18171,476,1390,1217,1188,6586,1237,191,3537,564,2006,18392,221
2023-03-03,19,18457,484,1341,1235,1216,6697,1286,190,3578,552,1893,18471,14
2023-03-03,20,18180,516,1404,1211,1199,6712,1271,187,3540,529,1821,18390,209
2023-03-03,21,18086,530,1399,1171,1170,6591,1247,202,3385,555,1755,18005,-81
2023-03-03,22,17382,527,1359,1140,1109,6305,1193,196,3251,530,1664,17274,-108
2023-03-03,23,16375,516,1323,1088,1045,5968,1105,188,3082,495,1547,16358,-17
2023-03-03,24,15294,503,1282,1015,1024,5544,1020,180,2855,468,1411,15301,7
2023-03-04,1,14633,498,1281,971,972,5238,959,178,2710,443,1430,14679,46
2023-03-04,2,14324,489,1280,965,906,5047,926,181,2616,435,1460,14306,-18
2023-03-04,3,14146,490,1312,946,892,4881,906,183,2580,440,1492,14122,-24
2023-03-04,4,14071,492,1320,936,888,4793,897,183,2579,443,1540,14070,-1
2023-03-04,5,14128,487,1315,932,919,4761,896,184,2544,439,1590,14066,-62
2023-03-04,6,14324,495,1299,929,947,4808,922,187,2580,442,1665,14274,-50
2023-03-04,7,14944,487,1326,963,1004,4934,967,191,2733,461,1791,14857,-87
2023-03-04,8,15568,505,1339,991,1032,5084,1026,200,2862,498,1921,15459,-109
2023-03-04,9,16153,517,1309,1032,1082,5318,1087,204,2977,533,1947,16006,-147
2023-03-04,10,16366,499,1293,1072,1129,5530,1118,207,3060,565,1761,16235,-131
2023-03-04,11,16231,485,1263,1088,1135,5694,1104,205,3036,566,1569,16146,-85
2023-03-04,12,15976,474,1225,1097,1098,5770,1052,205,3042,541,1500,16004,28
2023-03-04,13,15718,454,1206,1077,1071,5781,958,204,3000,539,1458,15747,29
2023-03-04,14,15227,450,1181,1068,1043,5725,877,201,2958,493,1421,15418,191
2023-03-04,15,14926,446,1164,1063,1042,5636,831,200,2899,479,1397,15158,232
2023-03-04,16,15007,439,1173,1069,1076,5583,833,200,2927,483,1432,15213,207
2023-03-04,17,15481,442,1223,1114,1134,5604,928,201,3042,493,1546,15728,247
2023-03-04,18,16176,461,1269,1146,1208,5708,1092,205,3143,518,1752,16501,326
2023-03-04,19,17059,485,1317,1192,1249,5991,1193,206,3242,548,1806,17229,170
2023-03-04,20,17094,508,1332,1165,1214,5994,1185,200,3262,546,1756,17162,68
2023-03-04,21,16522,519,1325,1108,1170,5854,1141,198,3222,547,1693,16778,255
2023-03-04,22,15945,513,1309,1060,1122,5633,1094,195,3148,526,1625,16224,279
2023-03-04,23,15229,503,1252,1007,1064,5393,1010,191,2991,478,1568,15458,229
2023-03-04,24,14473,499,1202,936,1010,5107,937,189,2789,452,1491,14613,140
2023-03-05,1,13797,497,1120,897,973,4868,891,185,2626,450,1500,14006,209
2023-03-05,2,13662,489,1108,871,946,4673,865,188,2612,427,1512,13691,29
2023-03-05,3,13535,484,1147,859,937,4509,851,198,2571,432,1514,13502,-33
2023-03-05,4,13311,484,1143,851,934,4473,842,198,2534,431,1529,13419,108
2023-03-05,5,13236,486,1183,846,943,4510,851,198,2503,407,1570,13498,262
2023-03-05,6,13462,489,1209,869,964,4560,863,198,2511,411,1630,13703,241
2023-03-05,7,14047,488,1256,902,1001,4675,897,200,2586,417,1714,14135,88
2023-03-05,8,14488,499,1281,934,1039,4773,959,205,2681,449,1806,14624,136
2023-03-05,9,14846,499,1299,973,1040,5013,1045,207,2752,454,1828,15111,264
2023-03-05,10,15037,491,1226,975,952,5253,1067,206,2870,462,1661,15163,126
2023-03-05,11,14860,479,1187,952,847,5384,1075,207,2898,497,1490,15015,156
2023-03-05,12,14720,460,1189,932,762,5505,1056,207,2890,480,1391,14873,153
2023-03-05,13,14543,448,1176,918,727,5539,1005,202,2930,454,1391,14789,246
2023-03-05,14,14482,438,1158,881,705,5571,974,201,2867,446,1410,14650,168
2023-03-05,15,14505,428,1163,901,718,5508,975,199,2877,454,1460,14683,178
2023-03-05,16,14768,431,1175,937,837,5484,946,198,2950,477,1537,14973,204
2023-03-05,17,15437,450,1238,1005,978,5531,1034,200,3025,519,1586,15566,129
2023-03-05,18,16263,474,1291,1089,1095,5728,1176,203,3157,531,1753,16498,235
2023-03-05,19,17318,490,1341,1154,1132,5995,1267,205,3288,558,1825,17254,-64
2023-03-05,20,17473,509,1377,1138,1101,6031,1268,204,3287,557,1806,17278,-195
2023-03-05,21,16892,523,1356,1097,1043,5944,1236,203,3276,529,1726,16934,42
2023-03-05,22,16352,517,1352,1053,979,5745,1176,200,3153,503,1673,16350,-2
2023-03-05,23,15431,524,1312,985,915,5447,1089,198,3030,501,1600,15602,171
2023-03-05,24,14889,539,1308,921,865,5177,1016,196,2900,500,1521,14943,54
2023-03-06,1,14369,535,1288,877,822,4922,979,194,2833,476,1538,14465,96
2023-03-06,2,14000,526,1291,856,821,4762,964,194,2712,454,1571,14150,150
2023-03-06,3,14054,524,1297,838,816,4684,958,195,2726,451,1627,14117,63
2023-03-06,4,14144,526,1298,819,826,4662,963,194,2710,461,1664,14122,-23
2023-03-06,5,14149,500,1273,881,840,4721,982,198,2689,459,1685,14228,79
2023-03-06,6,14566,494,1227,943,899,4915,1029,189,2812,495,1777,14780,214
2023-03-06,7,15590,498,1222,1011,1014,5349,1133,190,3035,510,1935,15897,308
2023-03-06,8,16870,531,1264,1072,948,5842,1200,196,3272,572,2067,16964,94
2023-03-06,9,16887,546,1252,1059,781,6139,1192,198,3390,564,2081,17202,315
2023-03-06,10,16944,532,1231,1019,659,6299,1151,205,3397,561,2040,17094,150
2023-03-06,11,16917,516,1209,999,620,6386,1119,203,3455,553,1850,16911,-6
2023-03-06,12,16415,501,1185,979,612,6370,1039,205,3437,559,1597,16483,68
2023-03-06,13,15942,500,1156,973,552,6352,946,202,3416,565,1618,16279,338
2023-03-06,14,16074,490,1141,969,533,6323,897,196,3413,557,1847,16366,292
2023-03-06,15,16568,486,1159,970,534,6302,977,195,3429,576,2019,16647,79
2023-03-06,16,16800,483,1208,986,642,6321,1043,191,3392,567,2040,16871,71
2023-03-06,17,17331,480,1302,1059,886,6402,1147,194,3455,580,2075,17581,249
2023-03-06,18,17921,497,1349,1132,1107,6534,1244,151,3526,595,2036,18172,251
2023-03-06,19,18357,517,1334,1156,1157,6651,1301,151,3593,557,1911,18328,-29
2023-03-06,20,18016,530,1366,1146,1121,6578,1305,149,3526,559,1850,18132,117
2023-03-06,21,17560,536,1359,1124,1082,6422,1264,151,3428,553,1786,17705,145
2023-03-06,22,16865,531,1349,1074,1049,6150,1191,145,3377,532,1720,17117,252
2023-03-06,23,16007,516,1329,1012,951,5777,1103,140,3180,502,1637,16147,140
2023-03-06,24,15055,505,1305,938,925,5378,1024,136,2931,471,1556,15168,113
2023-03-07,1,14496,501,1241,889,855,5068,982,132,2845,480,1566,14558,62
2023-03-07,2,14193,499,1222,868,821,4912,953,134,2747,472,1553,14180,-13
2023-03-07,3,13894,509,1226,868,823,4842,942,137,2748,428,1591,14115,221
2023-03-07,4,13981,522,1224,876,845,4811,943,139,2715,440,1641,14155,174
2023-03-07,5,14322,521,1225,889,900,4874,965,140,2721,456,1718,14408,86
2023-03-07,6,15062,524,1210,977,894,5103,1018,141,2835,456,1819,14977,-85
2023-03-07,7,16031,534,1273,1076,1018,5557,1118,143,3050,523,1932,16224,193
2023-03-07,8,17047,574,1323,1167,951,5988,1157,146,3268,546,2030,17151,103
2023-03-07,9,16690,579,1262,1182,750,6125,1049,145,3257,551,1972,16872,182
2023-03-07,10,15829,557,1167,1151,624,6196,940,143,3209,516,1649,16153,324
2023-03-07,11,15673,573,1211,1122,632,6270,896,141,3166,502,1467,15980,308
2023-03-07,12,15653,570,1219,1091,585,6302,885,139,3158,521,1390,15859,206
2023-03-07,13,15470,553,1218,1081,621,6275,869,137,3083,510,1361,15709,239
2023-03-07,14,15518,545,1197,1084,694,6261,860,133,3113,511,1347,15746,227
2023-03-07,15,15524,540,1203,1100,772,6199,857,133,3071,515,1351,15742,218
2023-03-07,16,15882,549,1219,1130,892,6224,903,135,3099,511,1411,16072,190
2023-03-07,17,16579,562,1271,1191,1035,6315,1040,138,3203,528,1525,16808,229
2023-03-07,18,17552,574,1332,1254,1127,6435,1211,139,3336,545,1731,17685,133
2023-03-07,19,18265,593,1377,1267,1196,6570,1307,141,3454,552,1851,18310,44
2023-03-07,20,18335,612,1374,1233,1173,6622,1324,139,3488,541,1867,18373,38
2023-03-07,21,17927,614,1398,1170,1121,6483,1297,139,3444,549,1817,18033,106
2023-03-07,22,17463,619,1407,1103,1069,6249,1232,138,3308,526,1747,17396,-67
2023-03-07,23,16529,607,1382,1024,1009,5904,1143,137,3104,487,1650,16446,-83
2023-03-07,24,15521,594,1326,954,947,5485,1059,135,2914,491,1529,15433,-88
2023-03-08,1,14681,582,1291,905,946,5201,1012,134,2767,450,1523,14811,130
2023-03-08,2,14351,574,1277,886,896,5016,983,134,2703,448,1552,14469,118
2023-03-08,3,14184,571,1284,886,895,4868,971,135,2667,433,1592,14303,119
2023-03-08,4,14173,557,1269,886,893,4842,971,133,2643,470,1653,14317,144
2023-03-08,5,14586,543,1271,909,937,4904,991,135,2680,447,1742,14560,-26
2023-03-08,6,15188,552,1279,972,1013,5126,1041,140,2772,478,1812,15183,-5
2023-03-08,7,16253,564,1326,1064,1091,5571,1143,143,3028,527,1932,16387,134
